Kode,Nama Paket,Nama Paket Url,K/L/PD,Tahapan,Tahapan Url,HPS
69614014,"Pengadaan Paket Konsolidasi Sampul Raport, Sampul Izajah, Buku Pribadi Siswa Tender Gagal spse 4.3

Pengadaan Barang - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69614014/pengumumanlelang,Pemerintah Daerah Kabupaten Pangandaran,Tender Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/69614014/jadwal,"437,7 Jt"
69587014,"Pembangunan Ruang Perpustakaan SMK Swasta Paket - 11 Tender Gagal spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69587014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/69587014/jadwal,"373,7 Jt"
69586014,"Pembangunan Ruang Perpustakaan SMK Negeri Paket - 10 Tender Batal spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69586014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Batal,https://lpse.jabarprov.go.id/eproc4/lelang/69586014/jadwal,"334,8 Jt"
69585014,"Pembangunan Ruang Perpustakaan SMK Swasta Paket - 9 spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69585014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69585014/jadwal,"613,6 Jt"
69584014,"Pembangunan Ruang Perpustakaan SMK Swasta Paket - 8 spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69584014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69584014/jadwal,"319,9 Jt"
69583014,"Pembangunan Ruang Perpustakaan SMK Negeri Paket - 7 spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69583014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69583014/jadwal,"356,3 Jt"
69581014,"Pembangunan Ruang Perpustakaan SMK Negeri Paket - 6 Tender Gagal spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69581014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/69581014/jadwal,"307,8 Jt"
69580014,"Pembangunan Ruang Perpustakaan SMK Swasta Paket - 5 spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69580014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69580014/jadwal,1 M
69579014,"Pembangunan Ruang Perpustakaan SMK Negeri Paket - 4 spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69579014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69579014/jadwal,1 M
69578014,"Pembangunan Ruang Perpustakaan SMK Negeri Paket - 3 spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69578014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69578014/jadwal,"318,1 Jt"
69577014,"Pembangunan Ruang Perpustakaan SMK Swasta Paket - 2 spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69577014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69577014/jadwal,"369,8 Jt"
69576014,"Pembangunan Ruang Perpustakaan SMK Negeri Paket - 1 spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69576014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69576014/jadwal,"717,6 Jt"
69553014,"Survey Database Kondisi Jalan spse 4.3

Jasa Konsultansi Badan Usaha - TA 2021 - Seleksi - Prakualifikasi Dua File Pagu Anggaran

Nilai Kontrak : Rp. 295.625.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/69553014/pengumumanlelang,Pemerintah Daerah Kabupaten Pangandaran,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69553014/jadwal,323 Jt
69541014,"Pengadaan Alat Penangkapan Ikan Ramah Lingkungan (Jaring Insang) Tender Batal spse 4.3

Pengadaan Barang - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69541014/pengumumanlelang,Pemerintah Daerah Kabupaten Pangandaran,Tender Batal,https://lpse.jabarprov.go.id/eproc4/lelang/69541014/jadwal,745 Jt
69539014,"Lanjutan Penataan Waduk Darma Kab. Kuningan Tender Ulang spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 28.658.616.488,00",https://lpse.jabarprov.go.id/eproc4/lelang/69539014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69539014/jadwal,"38,2 M"
69518014,"1 PEKERJAAN PEMBANGUNAN SARANA DAN PRASARANA PANTI ODGJ TAHAP 1 Tender Batal spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69518014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Batal,https://lpse.jabarprov.go.id/eproc4/lelang/69518014/jadwal,"13,4 M"
69511014,"Rekonstruksi Ruas Jalan Cihurip - Singajaya Kec. Singajaya Tender Gagal Tender Ulang spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69511014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/69511014/jadwal,"1,5 M"
69510014,"Rekonstruksi Jalan Haruman Jingga Kec. Leuwigoong Tender Gagal Tender Ulang spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69510014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/69510014/jadwal,"3,6 M"
69507014,"Pengadaan Bahan dan Peralatan Kebersihan untuk keperluan Cleaning Service Universitas Pendidikan Indonesia (UPI) Tahun Anggaran 2021 spse 4.3

Pengadaan Barang - TA 2021 - Tender Cepat - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 651.361.082,00",https://lpse.jabarprov.go.id/eproc4/lelang/69507014/pengumumanlelang,Universitas Pendidikan Indonesia,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69507014/jadwal,"868,5 Jt"
69506014,"Peningkatan Jalan Ruas Jalan Tanggulun - Lingkungpasir Kel. TANGGULUN Kec. KADUNGORA Kab. Garut (BANPROV) spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 2.577.818.625,00",https://lpse.jabarprov.go.id/eproc4/lelang/69506014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69506014/jadwal,"2,8 M"
69498014,"Belanja Jasa Konsultansi Penyusunan Dokumen KLHS RDTR Seleksi Gagal spse 4.3

Jasa Konsultansi Badan Usaha - TA 2021 - Seleksi - Prakualifikasi Dua File Pagu Anggaran

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69498014/pengumumanlelang,Pemerintah Daerah Kabupaten Pangandaran,Seleksi Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/69498014/jadwal,"213,8 Jt"
69497014,"Pembangunan JembatanTalagajaya Kec. Banjarwangi Tender Gagal spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69497014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/69497014/jadwal,"553,5 Jt"
69493014,"Pembangunan Jembatan Cineca Ds. Sagara Kec. Cibalong spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69493014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69493014/jadwal,"387,5 Jt"
69491014,"Pembangunan Jembatan Cileuksa (Jalan Coblosan - Taneuh Beureum) Kec. Cisewu Tender Gagal spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69491014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/69491014/jadwal,"550,3 Jt"
69484014,"Rekonstruksi Ruas Jalan Cihurip - Singajaya Kec. Singajaya Tender Gagal spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69484014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/69484014/jadwal,"1,5 M"
69483014,"Rekonstruksi Jalan Haruman Jingga Kec. Leuwigoong Tender Gagal spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69483014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/69483014/jadwal,"3,6 M"
69482014,"Peningkatan Jalan Ruas Jalan Sadang - Cigadog Kec.SUCINARAJA, Kec.SUCINARAJA, Seluruh Kelurahan/Desa, Kab. Garut (BANPROV) Tender Batal spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69482014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Batal,https://lpse.jabarprov.go.id/eproc4/lelang/69482014/jadwal,"1,3 M"
69481014,"Rekonstruksi Jalan Pamengpeuk-Bojong-Panyindangan Kec. Pamengpeuk dan Cisompet Tender Batal spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69481014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Batal,https://lpse.jabarprov.go.id/eproc4/lelang/69481014/jadwal,"916,9 Jt"
69480014,"Peningkatan Jalan Ruas Jalan Cibangban - Tanjungpura - Bojonglarang Kel. KARANGMULYA Kec. KARANGPAWITAN Kab. Garut (BANPROV) Tender Batal spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69480014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Batal,https://lpse.jabarprov.go.id/eproc4/lelang/69480014/jadwal,"1,3 M"
69479014,"Pembangunan Jalan Kadungora - Leles (STA. 6+500 - STA. 16+700) spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 4.297.722.545,00",https://lpse.jabarprov.go.id/eproc4/lelang/69479014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69479014/jadwal,"4,9 M"
69478014,"Rehabilitasi Drainase Ruas Jalan Simpang-Banjarsari Kel. BAYONGBONG Kec. BAYONGBONG Kab. Garut (BANPROV) spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69478014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69478014/jadwal,"953,1 Jt"
69477014,"Rehabilitasi Jalan Toblong - Simpang Kec. Cibalong spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69477014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69477014/jadwal,"431,9 Jt"
69476014,"Rehabilitasi Jalan Dalam Kota Pameungpeuk Kec. Pameungpeuk spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69476014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69476014/jadwal,909 Jt
69475014,"Rehabilitasi Ruas Jalan Warungpeuteuy-Kiaralawang Kec. Banyuresmi spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69475014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69475014/jadwal,"914,3 Jt"
69474014,"Rehabilitasi Ruas Jalan Cijambe - Cikelet Kec. Cikelet Tender Batal spse 4.3 Evaluasi Ulang

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69474014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Batal,https://lpse.jabarprov.go.id/eproc4/lelang/69474014/jadwal,"1,5 M"
69473014,"Pembangunan Ruang Praktek Siswa (RPS) SMK Negeri Paket - 15 spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69473014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69473014/jadwal,"1,3 M"
69472014,"Pembangunan Ruang Praktek Siswa (RPS) SMK Swasta Paket - 56 spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69472014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69472014/jadwal,"1,1 M"
69471014,"Pembangunan Ruang Praktek Siswa (RPS) SMK Negeri Paket - 24 Tender Batal spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69471014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Batal,https://lpse.jabarprov.go.id/eproc4/lelang/69471014/jadwal,"1,3 M"
69470014,"Pembangunan Ruang Praktek Siswa (RPS) SMK Swasta Paket - 2 spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69470014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69470014/jadwal,"1,1 M"
69468014,"Pembangunan Ruang Praktek Siswa (RPS) SMK Swasta Paket - 1 Tender Gagal spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69468014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/69468014/jadwal,"1,4 M"
69467014,"Pembangunan Ruang Praktek Siswa (RPS) SMK Swasta Paket - 12 spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69467014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69467014/jadwal,2 M
69466014,"Pembangunan Ruang Praktek Siswa (RPS) SMK Negeri Paket - 13 spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69466014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69466014/jadwal,"2,2 M"
69435014,"Jasa Konsultansi Review Rencana Induk Sistem Penyediaan Air Minum (RI SPAM) Kota Cirebon spse 4.3

Jasa Konsultansi Badan Usaha - TA 2021 - Seleksi - Prakualifikasi Dua File Kualitas dan Biaya

Nilai Kontrak : Rp. 363.407.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/69435014/pengumumanlelang,Pemerintah Daerah Kota Cirebon,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69435014/jadwal,"389,9 Jt"
69411014,"Penyusunan RDTR Kecamatan Balubur Limbangan (Updating) spse 4.3

Jasa Konsultansi Badan Usaha - TA 2021 - Seleksi - Prakualifikasi Dua File Kualitas dan Biaya

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69411014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69411014/jadwal,300 Jt
69410014,"Perencanaan Sport Certre Seleksi Gagal spse 4.3

Jasa Konsultansi Badan Usaha - TA 2021 - Seleksi - Prakualifikasi Dua File Pagu Anggaran

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69410014/pengumumanlelang,Pemerintah Daerah Kabupaten Pangandaran,Seleksi Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/69410014/jadwal,"1,5 M"
69378014,"Pengadaan Generator Set spse 4.3 Evaluasi Ulang

Pengadaan Barang - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 6.039.000.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/69378014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69378014/jadwal,"7,1 M"
69355014,"Pembangunan Pariwisata Type 1 DTW Pantai Sayangheulang Kel. Mancagahar Kecamatan Pameungpeuk Kabupaten Garut (Banprop) Tender Gagal spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69355014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/69355014/jadwal,"14,5 M"
69349014,"REHABILITASI RUANG KELAS SMP NEGERI 15 KOTA SUKABUMI spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 526.847.935,00",https://lpse.jabarprov.go.id/eproc4/lelang/69349014/pengumumanlelang,Pemerintah Daerah Kota Sukabumi,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69349014/jadwal,"658,6 Jt"
69344014,"Belanja Persediaan untuk Dijual/Diserahkan-Persediaan untuk Dijual/Diserahkan Lainnya spse 4.3

Pengadaan Barang - TA 2021 - Tender Cepat - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 1.308.472.780,00",https://lpse.jabarprov.go.id/eproc4/lelang/69344014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69344014/jadwal,"1,4 M"
69340014,"REHABILITASI RUANG KELAS SMP NEGERI 12 KOTA SUKABUMI spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 343.839.672,00",https://lpse.jabarprov.go.id/eproc4/lelang/69340014/pengumumanlelang,Pemerintah Daerah Kota Sukabumi,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69340014/jadwal,425 Jt
69331014,"Pengawasan Pembangunan Masjid Provinsi Jawa Barat di Cipeuyeum Kab. Cianjur (Lanjutan) spse 4.3

Jasa Konsultansi Badan Usaha - TA 2021 - Seleksi - Prakualifikasi Dua File Pagu Anggaran

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69331014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69331014/jadwal,"465,4 Jt"
69329014,"Belanja Hibah Barang kepada Badan dan Lembaga Nirlaba, Sukarela Bersifat Sosial Kemasyarakatan Tender Gagal spse 4.3

Pengadaan Barang - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69329014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/69329014/jadwal,"294,5 Jt"
69312014,"Belanja modal alat Pendukung pencarian spse 4.3

Pengadaan Barang - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 1.331.968.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/69312014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69312014/jadwal,"1,6 M"
69305014,"Pembangunan Ruang Praktek Siswa (RPS) SMK Swasta Paket - 23 spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69305014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69305014/jadwal,2 M
69304014,"Pembangunan Ruang Praktek Siswa (RPS) SMK Negeri Paket - 22 Tender Batal spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69304014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Batal,https://lpse.jabarprov.go.id/eproc4/lelang/69304014/jadwal,1 M
69303014,"Pembangunan Ruang Praktek Siswa (RPS) SMK Negeri Paket - 21 spse 4.3

Pekerjaan Konstruksi - TA 2021 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/69303014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/69303014/jadwal,2 M
